candidate_id,model,balance_strategy,rank_within_balance_strategy,trial,candidate_stage2_auc_mean,candidate_stage2_logloss_mean,candidate_stage2_f1_mean,candidate_stage2_score,params_json,calibration_method,calibration_accuracy,calibration_precision,calibration_recall,calibration_f1,calibration_auc,calibration_logloss,calibration_ece,test_accuracy_calibrated,test_precision_calibrated,test_recall_calibrated,test_f1_calibrated,test_auc_calibrated,test_logloss_calibrated,test_ece_calibrated,error,calibration_logloss_rank,calibration_ece_rank,test_logloss_rank,test_auc_rank,test_f1_rank,composite_rank
51,xgboost,adasyn_classweights,1,334,0.8491069727502071,0.45060806170527407,0.6916960252593435,0.6372039721119667,"{""colsample_bytree"": 0.934765720282096, ""gamma"": 0.5978392297919367, ""learning_rate"": 0.1011067723553784, ""max_depth"": 5, ""min_child_weight"": 3, ""reg_lambda"": 0.007804884053566514, ""subsample"": 0.7106386166075344}",isotonic,0.7750242525795925,0.6689914163090128,0.6544214117029651,0.6616262103727285,0.8520152246796079,0.44397710844134797,0.012814069910753399,0.7668327527668769,0.6427872860635697,0.6896642182581322,0.6654011642622121,0.8424476639171586,0.45521588768572824,0.015588548209696745,,111.0,110.0,99.0,146.0,122.0,117.6
86,lightgbm,adasyn,2,303,0.8488464389052172,0.4475721038327853,0.681624461479983,0.6375832891746049,"{""bagging_fraction"": 0.7169170343349744, ""feature_fraction"": 0.8491979019805318, ""learning_rate"": 0.15403082131507395, ""min_child_samples"": 47, ""min_split_gain"": 1.2904232991209432, ""num_leaves"": 84, ""reg_lambda"": 0.1640767561520877}",venn_abers,0.7779345621306993,0.6636294608959757,0.6880083967462608,0.6755990724040196,0.8522809692062605,0.442080340286705,0.015243463964043313,0.7680232814497994,0.6514937812540069,0.6664480587618048,0.6588860792323153,0.8437101692186362,0.4528351382683622,0.011675563649368935,,81.0,184.0,34.0,93.0,197.0,117.8
70,catboost,smote,2,246,0.8506091242201009,0.44496611856697976,0.683254006513467,0.6414092302373628,"{""depth"": 7, ""l2_leaf_reg"": 3.5091160061848914, ""learning_rate"": 0.1422133303020853, ""random_strength"": 0.008411297330475744}",venn_abers,0.7759943557632948,0.6733024270520862,0.6478614536866965,0.6603369884995989,0.8531705371580839,0.4423379146069199,0.017290941894354556,0.7686846862736452,0.6520849322077258,0.6686778593913956,0.6602771661701852,0.8440166834931588,0.45254392145574457,0.01205526095983272,,85.0,218.0,27.0,74.0,189.0,118.6
59,xgboost,smote_classweights,1,324,0.8493280888113176,0.44811043547428403,0.6868754872576477,0.638469983690054,"{""colsample_bytree"": 0.6411876855168499, ""gamma"": 0.539571626566239, ""learning_rate"": 0.07832299515746706, ""max_depth"": 6, ""min_child_weight"": 1, ""reg_lambda"": 0.002902209691312049, ""subsample"": 0.7734482836280014}",venn_abers,0.7774936061381074,0.660518444666002,0.6953555497244818,0.6774894541735907,0.8514299174797715,0.442318369726057,0.015468873039246468,0.7679791877948763,0.6474406991260924,0.6802203567681008,0.6634258667007803,0.8431852619443991,0.45344189104265925,0.013287244535025333,,84.0,193.0,51.0,121.0,145.0,118.8
71,catboost,smote_classweights,1,322,0.8507327061398796,0.4445392402390958,0.6799829537152068,0.6413155270863871,"{""depth"": 6, ""l2_leaf_reg"": 1.5380697969094144, ""learning_rate"": 0.21168717228932402, ""random_strength"": 0.41479830904149373}",isotonic,0.7737013846018167,0.6772999145542581,0.6239832065074784,0.6495493034689975,0.8528779009863221,0.44099524798776585,0.01420903919414887,0.7681555624145685,0.6502794715447154,0.6714323189926548,0.6606866288074342,0.8435969432472679,0.45457390132541653,0.013430046309311033,,57.0,164.0,87.0,104.0,185.0,119.4
60,xgboost,smote_classweights,2,325,0.8489828857697536,0.4482024604220005,0.6853644161524887,0.637820954812976,"{""colsample_bytree"": 0.7815282996093482, ""gamma"": 2.1845923437298262, ""learning_rate"": 0.1388642091418914, ""max_depth"": 5, ""min_child_weight"": 7, ""reg_lambda"": 15.384027221431806, ""subsample"": 0.6614304810481888}",isotonic,0.7776699885351442,0.6662371134020618,0.6782996588821831,0.6722142764269926,0.8521662222254445,0.44630910648288646,0.010692103799333628,0.7662595352528772,0.6498516320474778,0.6606768100734522,0.655219512195122,0.8436024712465624,0.45307024726647027,0.01297939510905052,,173.0,40.0,44.0,102.0,241.0,120.0
72,catboost,smote_classweights,2,324,0.8505014169022155,0.44505748424487707,0.6823731013523906,0.641087530044349,"{""depth"": 7, ""l2_leaf_reg"": 1.6211422705331282, ""learning_rate"": 0.12481850932041588, ""random_strength"": 0.38535213375482913}",isotonic,0.7795220037040304,0.6522648083623693,0.7368144843872999,0.6919664859536717,0.8546457085884002,0.4398475225862373,0.01467224363739858,0.7696988403368755,0.6640251400464544,0.6374606505771249,0.6504717928126882,0.8442531895118389,0.45294359018526587,0.012085742655035512,,35.0,174.0,37.0,59.0,299.0,120.8
72,catboost,smote_classweights,2,324,0.8505014169022155,0.44505748424487707,0.6823731013523906,0.641087530044349,"{""depth"": 7, ""l2_leaf_reg"": 1.6211422705331282, ""learning_rate"": 0.12481850932041588, ""random_strength"": 0.38535213375482913}",venn_abers,0.7796983861010671,0.6523555349268972,0.7376016793492521,0.6923645320197044,0.8547141838143457,0.4391746581673812,0.0161041907962812,0.7696988403368755,0.6640251400464544,0.6374606505771249,0.6504717928126882,0.8442855603256755,0.45243553559686395,0.0110710554216756,,21.0,205.0,24.0,57.0,299.0,121.2
88,lightgbm,adasyn_classweights,2,330,0.8500477529045756,0.4465103837287648,0.6845352004445736,0.6399601245597878,"{""bagging_fraction"": 0.8085011789049426, ""feature_fraction"": 0.6532960647371473, ""learning_rate"": 0.1374159959186408, ""min_child_samples"": 62, ""min_split_gain"": 0.4932983020236746, ""num_leaves"": 49, ""reg_lambda"": 2.7585271514358727}",isotonic,0.776699885351442,0.6678037260561532,0.6678037260561532,0.6678037260561532,0.8537818297389038,0.4428400255850229,0.012689636643445378,0.768508311653953,0.655937992643195,0.6549055613850997,0.6554213704384353,0.8434975046027455,0.45399944328362296,0.012256235580709832,,92.0,105.0,69.0,109.0,237.0,122.4
60,xgboost,smote_classweights,2,325,0.8489828857697536,0.4482024604220005,0.6853644161524887,0.637820954812976,"{""colsample_bytree"": 0.7815282996093482, ""gamma"": 2.1845923437298262, ""learning_rate"": 0.1388642091418914, ""max_depth"": 5, ""min_child_weight"": 7, ""reg_lambda"": 15.384027221431806, ""subsample"": 0.6614304810481888}",base,0.7756415909692213,0.6457326892109501,0.7365520860666491,0.6881588624662908,0.8529840907424143,0.4431409750954876,0.03059457248074004,0.7678469068301071,0.6351552652687064,0.7270461699895068,0.6780013454834567,0.8436920300625583,0.4550864753419839,0.029721083962091808,,97.0,289.0,95.0,94.0,46.0,124.2
51,xgboost,adasyn_classweights,1,334,0.8491069727502071,0.45060806170527407,0.6916960252593435,0.6372039721119667,"{""colsample_bytree"": 0.934765720282096, ""gamma"": 0.5978392297919367, ""learning_rate"": 0.1011067723553784, ""max_depth"": 5, ""min_child_weight"": 3, ""reg_lambda"": 0.007804884053566514, ""subsample"": 0.7106386166075344}",venn_abers,0.7749360613810742,0.6688120139447573,0.6544214117029651,0.6615384615384615,0.8521686273110083,0.4446635637644735,0.01334629581486402,0.7667445654570307,0.6426301637741384,0.6896642182581322,0.6653169682399089,0.842528275128307,0.45497125044477504,0.014296242236829595,,125.0,132.0,94.0,145.0,127.0,124.6
50,xgboost,adasyn,2,305,0.8486971500117301,0.44790681945303773,0.6837033241732048,0.6374896368184741,"{""colsample_bytree"": 0.7169170343349744, ""gamma"": 1.994652679870211, ""learning_rate"": 0.15403082131507395, ""max_depth"": 5, ""min_child_weight"": 9, ""reg_lambda"": 0.09797817822208854, ""subsample"": 0.8785220855455338}",venn_abers,0.7759061645647765,0.6640826873385013,0.674363684072422,0.6691837000390574,0.8517139789986534,0.4427532295651884,0.011331809422906323,0.7670532210414921,0.652309694209499,0.6575288562434418,0.6549088771310994,0.8426512066807853,0.4543689487975087,0.011641768615939562,,91.0,65.0,81.0,143.0,248.0,125.6
50,xgboost,adasyn,2,305,0.8486971500117301,0.44790681945303773,0.6837033241732048,0.6374896368184741,"{""colsample_bytree"": 0.7169170343349744, ""gamma"": 1.994652679870211, ""learning_rate"": 0.15403082131507395, ""max_depth"": 5, ""min_child_weight"": 9, ""reg_lambda"": 0.09797817822208854, ""subsample"": 0.8785220855455338}",isotonic,0.7759061645647765,0.6641675284384695,0.6741012857517712,0.6690975387420237,0.851685797669981,0.44388193392869973,0.01070913325182733,0.766965033731646,0.652219185214109,0.6572665267576075,0.6547331286339583,0.8426454652284053,0.4544304603922059,0.012760329471280226,,110.0,41.0,84.0,144.0,252.0,126.2
58,xgboost,smote,2,301,0.8495228217394432,0.44732824017409806,0.6845117874698108,0.6388274610455364,"{""colsample_bytree"": 0.8440433943272485, ""gamma"": 2.7013677259819504, ""learning_rate"": 0.24089441805708556, ""max_depth"": 3, ""min_child_weight"": 4, ""reg_lambda"": 2.5852061195216733, ""subsample"": 0.953968353832068}",base,0.7750242525795925,0.6452952029520295,0.7341905011807924,0.6868786056217012,0.8526857729917117,0.4430177103184101,0.028188400126094124,0.7666563781471846,0.6340846366145354,0.7232423924449108,0.6757352941176471,0.8434390576630006,0.45512995194116745,0.027299228175529076,,95.0,279.0,96.0,113.0,54.0,127.4
60,xgboost,smote_classweights,2,325,0.8489828857697536,0.4482024604220005,0.6853644161524887,0.637820954812976,"{""colsample_bytree"": 0.7815282996093482, ""gamma"": 2.1845923437298262, ""learning_rate"": 0.1388642091418914, ""max_depth"": 5, ""min_child_weight"": 7, ""reg_lambda"": 15.384027221431806, ""subsample"": 0.6614304810481888}",venn_abers,0.7774936061381074,0.6656378600823045,0.6790868538441354,0.6722951032601636,0.8522033790545908,0.44550712991928454,0.013152009135099436,0.7662595352528772,0.6498516320474778,0.6606768100734522,0.655219512195122,0.8436564443838838,0.4529681891775769,0.012193450363419098,,144.0,118.0,38.0,97.0,241.0,127.6
38,random_forest,adasyn,2,310,0.8453364134790239,0.4661831974526495,0.6950740701624997,0.622975283296332,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",isotonic,0.7745832965870006,0.6542906319154168,0.69824193125164,0.6755521706016756,0.8492797187011926,0.4451669772502404,0.011659825235329187,0.7656863177388774,0.6391901663051338,0.695697796432319,0.6662479587991459,0.839837659780525,0.4595877243067362,0.01237486431592618,,138.0,74.0,155.0,166.0,115.0,129.6
38,random_forest,adasyn,2,310,0.8453364134790239,0.4661831974526495,0.6950740701624997,0.622975283296332,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",venn_abers,0.7739659581973719,0.651089588377724,0.7055890842298609,0.6772446795113966,0.8495641113550433,0.4454371467309089,0.013216950121298176,0.7655981304290312,0.6381043561512686,0.6993704092339978,0.667334167709637,0.8398538996397609,0.4584179681658373,0.01102666931269194,,142.0,121.0,121.0,165.0,103.0,130.4
59,xgboost,smote_classweights,1,324,0.8493280888113176,0.44811043547428403,0.6868754872576477,0.638469983690054,"{""colsample_bytree"": 0.6411876855168499, ""gamma"": 0.539571626566239, ""learning_rate"": 0.07832299515746706, ""max_depth"": 6, ""min_child_weight"": 1, ""reg_lambda"": 0.002902209691312049, ""subsample"": 0.7734482836280014}",base,0.7769644589469971,0.6452855847688124,0.7470480188926791,0.6924480116745714,0.8523893897663539,0.444073282792202,0.03256918791662144,0.7670973146964152,0.6318990763685515,0.7358342077649528,0.6799175857471822,0.8434981144687039,0.45604391414732376,0.03172141179630321,,112.0,296.0,108.0,107.0,42.0,133.0
57,xgboost,smote,1,302,0.8495449134562789,0.44719679629038406,0.6841740052693458,0.6388914878388476,"{""colsample_bytree"": 0.5764932106491869, ""gamma"": 1.9164142923881355, ""learning_rate"": 0.13280763892604136, ""max_depth"": 5, ""min_child_weight"": 2, ""reg_lambda"": 3.692501184841347, ""subsample"": 0.7029303364863404}",base,0.7744951053884822,0.6451388888888889,0.7313041196536342,0.6855245357274627,0.8523616964260567,0.4432880755595856,0.03014844968101526,0.7663036289078001,0.6342111342111342,0.7202256033578174,0.6744871637390983,0.8432509357957514,0.4555370457156232,0.027074489885425126,,100.0,286.0,105.0,119.0,56.0,133.2
91,lightgbm,classweights,1,315,0.8499874054523405,0.4721685571108312,0.6996541943388744,0.6241710661289701,"{""bagging_fraction"": 0.654481315416495, ""feature_fraction"": 0.6196904087745579, ""learning_rate"": 0.07133614860328123, ""min_child_samples"": 72, ""min_split_gain"": 0.2544310517561305, ""num_leaves"": 113, ""reg_lambda"": 0.04465867147294384}",platt,0.7811976364758797,0.6633906633906634,0.7084754657570191,0.6851922344880091,0.8550786065617424,0.44118042999898077,0.02253358269180077,0.768508311653953,0.6465432098765432,0.686909758656873,0.66611549224116,0.8431818597635881,0.45756093847242135,0.02591527441420077,,62.0,249.0,115.0,122.0,118.0,133.2
50,xgboost,adasyn,2,305,0.8486971500117301,0.44790681945303773,0.6837033241732048,0.6374896368184741,"{""colsample_bytree"": 0.7169170343349744, ""gamma"": 1.994652679870211, ""learning_rate"": 0.15403082131507395, ""max_depth"": 5, ""min_child_weight"": 9, ""reg_lambda"": 0.09797817822208854, ""subsample"": 0.8785220855455338}",base,0.7740541493958903,0.6432668043129158,0.7357648911046969,0.6864137086903305,0.8523317897099146,0.44351087559653407,0.028034751928455035,0.7673177829710305,0.6352425953670624,0.7229800629590766,0.6762775289859518,0.8429348422694959,0.4553664218893107,0.026566248435801892,,103.0,278.0,102.0,137.0,51.0,134.2
58,xgboost,smote,2,301,0.8495228217394432,0.44732824017409806,0.6845117874698108,0.6388274610455364,"{""colsample_bytree"": 0.8440433943272485, ""gamma"": 2.7013677259819504, ""learning_rate"": 0.24089441805708556, ""max_depth"": 3, ""min_child_weight"": 4, ""reg_lambda"": 2.5852061195216733, ""subsample"": 0.953968353832068}",venn_abers,0.7766116941529235,0.6672774869109948,0.6688533193387562,0.6680644738566374,0.8523130370137788,0.44189133399330566,0.015549028223220188,0.7681114687596455,0.6529556331651791,0.6621196222455404,0.6575056984695539,0.8429931280303804,0.45382814341450184,0.01131884720854853,,76.0,194.0,62.0,133.0,215.0,136.0
46,random_forest,smote,2,301,0.8450670663972382,0.46156806407595535,0.692305025420525,0.6255004868285812,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 12, ""min_samples_split"": 19}",isotonic,0.7753770173736662,0.6722070844686648,0.6473366570453949,0.6595374949873012,0.8498450009494859,0.4443564504866747,0.010873718656452352,0.7657745050487235,0.6379804249224158,0.7010755508919203,0.6680414948131483,0.8379097907183976,0.46208743227677546,0.013209755928957597,,115.0,51.0,211.0,232.0,97.0,141.2
49,xgboost,adasyn,1,308,0.8491134774569096,0.44930454347573145,0.688659268128657,0.6376615917540075,"{""colsample_bytree"": 0.8722509963750862, ""gamma"": 2.694105254678789, ""learning_rate"": 0.06082721491410968, ""max_depth"": 7, ""min_child_weight"": 4, ""reg_lambda"": 0.009655567957575203, ""subsample"": 0.9368152013184301}",base,0.777405414939589,0.6425880788832262,0.7609551298871687,0.6967803940413263,0.8525949897257534,0.4451295259520708,0.036313190045997736,0.7656863177388774,0.6285332739817494,0.7408184679958028,0.6800722456351596,0.8434893672483857,0.45664085661669984,0.03481201746709353,,136.0,316.0,110.0,111.0,41.0,142.8
45,random_forest,smote,1,302,0.8459160231820898,0.46274571136234655,0.6948927304234337,0.6259574121047067,"{""max_depth"": 12, ""max_features"": 0.7, ""min_samples_leaf"": 7, ""min_samples_split"": 3}",venn_abers,0.7775817973366258,0.6728345400911773,0.6583573865127264,0.6655172413793103,0.8512852463546572,0.44364548702848494,0.013708564993019501,0.7667004718021077,0.6469698878669522,0.6735309548793285,0.6599832915622389,0.8401035526260304,0.45689652041672957,0.013155136026521758,,105.0,150.0,111.0,161.0,192.0,143.8
58,xgboost,smote,2,301,0.8495228217394432,0.44732824017409806,0.6845117874698108,0.6388274610455364,"{""colsample_bytree"": 0.8440433943272485, ""gamma"": 2.7013677259819504, ""learning_rate"": 0.24089441805708556, ""max_depth"": 3, ""min_child_weight"": 4, ""reg_lambda"": 2.5852061195216733, ""subsample"": 0.953968353832068}",isotonic,0.7765235029544052,0.6671903639696256,0.6685909210181055,0.6678899082568808,0.8522443003654893,0.4447180107833608,0.014006059446293,0.7682437497244147,0.6532091097308489,0.6621196222455404,0.6576341844710787,0.8429699618363309,0.45477313895605576,0.01210559134746629,,127.0,159.0,91.0,134.0,214.0,145.0
46,random_forest,smote,2,301,0.8450670663972382,0.46156806407595535,0.692305025420525,0.6255004868285812,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 12, ""min_samples_split"": 19}",venn_abers,0.7753770173736662,0.6715526601520087,0.6491734452899501,0.6601734489659773,0.8499561577301122,0.4428971361370645,0.013019639418079099,0.7657304113938004,0.6379042845208259,0.7010755508919203,0.6679997500468662,0.8380016844497771,0.46071814270363676,0.012013824975084129,,94.0,115.0,194.0,228.0,98.0,145.8
70,catboost,smote,2,246,0.8506091242201009,0.44496611856697976,0.683254006513467,0.6414092302373628,"{""depth"": 7, ""l2_leaf_reg"": 3.5091160061848914, ""learning_rate"": 0.1422133303020853, ""random_strength"": 0.008411297330475744}",isotonic,0.7759943557632948,0.6733024270520862,0.6478614536866965,0.6603369884995989,0.8531306441084048,0.4438375700751198,0.016574537929242624,0.7690374355130297,0.6648245371649627,0.6311647429171039,0.6475575292692773,0.8440141264123189,0.45300235448153814,0.01318708292842431,,107.0,212.0,41.0,75.0,309.0,148.8
57,xgboost,smote,1,302,0.8495449134562789,0.44719679629038406,0.6841740052693458,0.6388914878388476,"{""colsample_bytree"": 0.5764932106491869, ""gamma"": 1.9164142923881355, ""learning_rate"": 0.13280763892604136, ""max_depth"": 5, ""min_child_weight"": 2, ""reg_lambda"": 3.692501184841347, ""subsample"": 0.7029303364863404}",venn_abers,0.7748478701825557,0.6484891406987724,0.7208081868276043,0.6827389089101529,0.8519220363280854,0.44234682298511246,0.01792989393134531,0.7678469068301071,0.6524098720764957,0.6622507869884575,0.6572934973637962,0.8430639726738232,0.4549699652356744,0.012410187578789714,,86.0,223.0,93.0,127.0,216.0,149.0
40,random_forest,adasyn_classweights,2,329,0.8420825359850884,0.46410233649391786,0.6890058472984472,0.6202611268793221,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 9, ""min_samples_split"": 16}",isotonic,0.7722021342270041,0.648596321393998,0.7032274993440042,0.6748080070502329,0.8467393035039517,0.4469424495555665,0.010248477273328362,0.7639666651968782,0.6309537538922846,0.7176023084994754,0.6714943234120896,0.8367290771543168,0.4617051076127702,0.011568107819656961,,187.0,35.0,207.0,255.0,76.0,152.0
40,random_forest,adasyn_classweights,2,329,0.8420825359850884,0.46410233649391786,0.6890058472984472,0.6202611268793221,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 9, ""min_samples_split"": 16}",venn_abers,0.7721139430284858,0.6484393902734091,0.7032274993440042,0.67472306143001,0.8467510152249584,0.44709113710571574,0.010842511942419466,0.7639225715419551,0.6308206546795758,0.7178646379853095,0.6715337423312884,0.8367046041046419,0.46045880577031095,0.010569383588732693,,195.0,48.0,187.0,256.0,75.0,152.2
56,xgboost,classweights,2,317,0.8481809141591827,0.4721070082281367,0.69872619351311,0.6222424406087393,"{""colsample_bytree"": 0.5791124224303423, ""gamma"": 0.20485636963974174, ""learning_rate"": 0.09112118385128677, ""max_depth"": 8, ""min_child_weight"": 2, ""reg_lambda"": 0.04465867147294384, ""subsample"": 0.9176772918225168}",platt,0.7792574301084751,0.6620416253716551,0.7011283127787982,0.6810245953867721,0.8538114401763897,0.44261211298761993,0.022564242365580033,0.7679791877948763,0.6478837966441272,0.6786463798530955,0.6629083920563741,0.8422815799919358,0.4589445136073199,0.028433979686439133,,89.0,252.0,132.0,147.0,149.0,153.8
51,xgboost,adasyn_classweights,1,334,0.8491069727502071,0.45060806170527407,0.6916960252593435,0.6372039721119667,"{""colsample_bytree"": 0.934765720282096, ""gamma"": 0.5978392297919367, ""learning_rate"": 0.1011067723553784, ""max_depth"": 5, ""min_child_weight"": 3, ""reg_lambda"": 0.007804884053566514, ""subsample"": 0.7106386166075344}",base,0.7741423405944087,0.6348726801899007,0.7719758593545001,0.6967436352871521,0.8529396663721076,0.4460006213298259,0.041838904759614264,0.7647162573305701,0.6239973986559723,0.755115424973767,0.6833234421364985,0.8428245915727677,0.4585862260140637,0.03972305091894374,,159.0,322.0,124.0,139.0,31.0,155.0
65,catboost,base,1,33,0.8517954470282186,0.4427417368278805,0.6732700546781191,0.6426490609799973,"{""depth"": 6, ""l2_leaf_reg"": 7.533217761585923, ""learning_rate"": 0.0729869646899148, ""random_strength"": 0.1379201243729711}",platt,0.7797865772995854,0.6738095238095239,0.6683285226974547,0.6710578316427348,0.8552954999663985,0.44440108631314257,0.03656006351334613,0.7699193086114908,0.6595490716180371,0.6522822665267576,0.6558955420733316,0.8454920668636129,0.45855041468709967,0.038406131402848945,,116.0,317.0,123.0,3.0,227.0,157.2
45,random_forest,smote,1,302,0.8459160231820898,0.46274571136234655,0.6948927304234337,0.6259574121047067,"{""max_depth"": 12, ""max_features"": 0.7, ""min_samples_leaf"": 7, ""min_samples_split"": 3}",isotonic,0.7775817973366258,0.6728345400911773,0.6583573865127264,0.6655172413793103,0.8511237396305956,0.4450588298852612,0.01369486718429934,0.7659508796684157,0.6484996152859708,0.6633001049317944,0.6558163662300609,0.8399784604055852,0.4570922688383787,0.013812872928359943,,133.0,149.0,113.0,162.0,229.0,157.2
61,catboost,adasyn,1,309,0.8502912668785102,0.446353005635529,0.68548479604291,0.6404292684012115,"{""depth"": 7, ""l2_leaf_reg"": 1.4089102255644474, ""learning_rate"": 0.08118753042544696, ""random_strength"": 1.6734037985266543}",platt,0.7799629596966223,0.6711758584807492,0.6769876672789295,0.674069235793599,0.8545184656195458,0.44333108408379984,0.03132923085570058,0.7688610608933375,0.6548361934477379,0.6606768100734522,0.6577435361713241,0.8442031195166514,0.4577967467159833,0.032030920344187384,,101.0,294.0,117.0,63.0,213.0,157.6
37,random_forest,adasyn,1,307,0.8438660536101653,0.4628496248397132,0.6915752316027964,0.6233207431289072,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 13, ""min_samples_split"": 26}",venn_abers,0.7761707381603316,0.6631632914637272,0.6788244555234847,0.670902489626556,0.8494749314794608,0.44658024750776,0.012689596180962852,0.7647603509854932,0.6389462182833556,0.6903200419727177,0.6636403757644537,0.837997424100439,0.4593568237632393,0.010080047873424232,,178.0,104.0,141.0,229.0,142.0,158.8
47,random_forest,smote_classweights,1,321,0.8443132376829139,0.4618964483074133,0.6923245506632146,0.6245290787855666,"{""max_depth"": 16, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""min_samples_split"": 3}",venn_abers,0.7757297821677397,0.655850540806293,0.7000787194961953,0.6772433049879426,0.8497694150357863,0.44451130285155527,0.01158721243965864,0.7640989461616473,0.6414530977855187,0.6762854144805877,0.658408887753799,0.8373904550053093,0.45981036994586866,0.013156468400499584,,121.0,72.0,167.0,235.0,207.0,160.4
66,catboost,base,2,39,0.8517521347470375,0.4426062828452622,0.6729182609092647,0.6426453206092354,"{""depth"": 6, ""l2_leaf_reg"": 8.184654521840187, ""learning_rate"": 0.09501644902056357, ""random_strength"": 0.07272221221740943}",platt,0.7796101949025487,0.674746936600959,0.6646549462083443,0.6696629213483146,0.8556088059314847,0.44387997055490824,0.03416356617248328,0.7699634022664139,0.6601037647997872,0.6508394543546695,0.6554388745789578,0.8451590364884545,0.4589407665160418,0.037555160533240706,,109.0,309.0,131.0,20.0,234.0,160.6
52,xgboost,adasyn_classweights,2,332,0.849217734177181,0.4506166908893041,0.6906599548298278,0.6371570086936923,"{""colsample_bytree"": 0.8085011789049426, ""gamma"": 0.6886404315809816, ""learning_rate"": 0.1374159959186408, ""max_depth"": 4, ""min_child_weight"": 11, ""reg_lambda"": 8.941983067693167, ""subsample"": 0.8958259627654324}",base,0.7740541493958903,0.6357903892150467,0.7672526895827867,0.6953626634958383,0.8524048659691129,0.4466093090377606,0.041372646223574644,0.7648926319502624,0.6253555020783198,0.7498688352570829,0.6819754264583084,0.8426923769891649,0.45881144419992703,0.04056043032717914,,181.0,321.0,129.0,141.0,35.0,161.4
64,catboost,adasyn_classweights,2,337,0.8502950024945521,0.4464794293282923,0.68494607474182,0.6402860938968167,"{""depth"": 5, ""l2_leaf_reg"": 9.996416327665841, ""learning_rate"": 0.18178530559437553, ""random_strength"": 1.5431725564503753}",platt,0.7766116941529235,0.6658017644006228,0.673314090789819,0.6695368558382258,0.8538154835086421,0.44460497741965843,0.033430798978202246,0.7688169672384144,0.6554786469896826,0.6583158447009444,0.6568941823179111,0.8444632012108104,0.4578244080096375,0.033473147896779874,,123.0,303.0,118.0,49.0,218.0,162.2
90,lightgbm,base,2,195,0.8518898654617811,0.44217778514284173,0.6730210740725201,0.643102877441834,"{""bagging_fraction"": 0.6119120988195819, ""feature_fraction"": 0.7680171374179768, ""learning_rate"": 0.06204434106627703, ""min_child_samples"": 64, ""min_split_gain"": 0.34023449159754854, ""num_leaves"": 23, ""reg_lambda"": 0.6629425345928486}",platt,0.7801393420936591,0.6739704329461457,0.6699029126213593,0.6719305171733123,0.8564431266279641,0.44319469082995644,0.03373077803012845,0.7691697164777989,0.66014211020244,0.6458551941238195,0.652920506530531,0.8453769982258128,0.45880613656408453,0.04040534443216455,,98.0,305.0,128.0,7.0,275.0,162.6
87,lightgbm,adasyn_classweights,1,332,0.8503063131606989,0.44627056334541093,0.6852444696512822,0.6404825635365388,"{""bagging_fraction"": 0.934765720282096, ""feature_fraction"": 0.6396758844687905, ""learning_rate"": 0.1011067723553784, ""min_child_samples"": 79, ""min_split_gain"": 0.0681710600776636, ""num_leaves"": 45, ""reg_lambda"": 0.039647794414853804}",platt,0.7787282829173648,0.6699738903394256,0.673314090789819,0.6716398377175762,0.8541813702211648,0.44482650149079206,0.03302130106772784,0.7689933418581066,0.6551724137931034,0.6604144805876181,0.6577830034620158,0.8443655355337529,0.4585241258461135,0.035655280829607595,,130.0,300.0,122.0,51.0,212.0,163.0
80,adaboost,classweights,2,267,0.8449640491150784,0.5108593619351198,0.692656983794392,0.5910559758171708,"{""learning_rate"": 0.20221897158331956}",platt,0.7759943557632948,0.6563345633456334,0.7000787194961953,0.6775012696800407,0.8496041264018163,0.4454565637586044,0.012750052111770343,0.7658185987036465,0.6422684217000861,0.6848111227701994,0.6628578683425379,0.8380849137283615,0.4609406592465345,0.012620059476881792,,143.0,109.0,195.0,223.0,150.0,164.0
63,catboost,adasyn_classweights,1,333,0.8503503678461447,0.4467111272790205,0.6865049545977365,0.6404030048203283,"{""depth"": 5, ""l2_leaf_reg"": 12.28160820672969, ""learning_rate"": 0.16081855797854583, ""random_strength"": 0.3971224677856682}",platt,0.7781109445277361,0.6672694394213382,0.6777748622408817,0.6724811247071075,0.8533859840257702,0.4448790469618055,0.031052391363352704,0.7674500639357996,0.6523599585062241,0.6598898216159497,0.6561032863849765,0.8442041040145559,0.4579156059006478,0.03270467249912577,,131.0,291.0,119.0,61.0,223.0,165.0
37,random_forest,adasyn,1,307,0.8438660536101653,0.4628496248397132,0.6915752316027964,0.6233207431289072,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 13, ""min_samples_split"": 26}",isotonic,0.7764353117558868,0.663673678809646,0.6788244555234847,0.6711635750421585,0.8493815514182197,0.44663631350420985,0.011879056710064373,0.7647603509854932,0.6389799635701275,0.6901888772298006,0.6635979569960275,0.8379313451238429,0.4603123273613507,0.010931584039114029,,182.0,88.0,182.0,231.0,143.0,165.2
