strategy,trial,params,valid_auc,valid_logloss,valid_f1,valid_stage_score,weights_json
weighted_blend,796,,0.827536459193112,0.4705729603536144,0.6371822033898306,0.5937127174540565,"[0.111817555953354, 0.17324373884508887, 0.07136097295594176, 0.07827585562756047, 0.5251730759940288, 0.04012880062402609]"
weighted_blend,800,,0.8259660138981416,0.46934853741413674,0.641816289357273,0.5936944811118369,"[0.14618176382628853, 0.07410207001064943, 0.07592918986061827, 0.07370376589379816, 0.1636752576740458, 0.4664079527345998]"
weighted_blend,2355,,0.8257029703453423,0.46924805001390946,0.642889507411483,0.5936627614473282,"[0.16117643976090368, 0.06478535640424635, 0.1287978304059237, 0.02634587976456467, 0.10978649562310154, 0.5091079980412601]"
weighted_blend,617,,0.8252007059863102,0.469142036253737,0.6457267144319345,0.5936602877734845,"[0.11295092094191277, 0.09092685885336954, 0.0954803275554073, 0.13024737420783614, 0.003860457633048597, 0.5665340608084256]"
weighted_blend,2533,,0.8253164998704082,0.46909716369208737,0.6446980382100269,0.5936531910174512,"[0.023095821346353584, 0.2050860740088066, 0.05958417096339563, 0.13853767505498055, 0.016729930290902625, 0.5569663283355609]"
weighted_blend,2268,,0.827443268163657,0.47046175791932593,0.6367487423881387,0.5936323489783497,"[0.10964521553433904, 0.19751264159012014, 0.048898962460796815, 0.053624793839671045, 0.49795696498223624, 0.09236142159283664]"
weighted_blend,178,,0.8269001199981545,0.4699188768838807,0.6377174486030575,0.5936145234698966,"[0.14672856374988175, 0.13538428063822266, 0.002645831754521129, 0.07931276956998895, 0.36887032532218383, 0.2670582289652017]"
weighted_blend,1210,,0.8256385426247447,0.4692920217832091,0.6430926368866766,0.5935980229094998,"[0.0327100292611553, 0.12585713069523835, 0.13548164885407846, 0.0888697612649098, 0.10095056977747519, 0.5161308601471428]"
weighted_blend,1042,,0.8260582290140577,0.4694222513763019,0.6408919024644674,0.5935964384203165,"[0.060229328274162386, 0.2088676226115843, 0.022000642818276146, 0.07281059075188018, 0.1831757763939959, 0.45291603915010104]"
weighted_blend,1280,,0.8275179865439821,0.4707456718885491,0.6372477671187562,0.5935831812898112,"[0.04266013331499963, 0.14448729018835904, 0.14304322745235845, 0.09149253798993767, 0.5306888860904592, 0.047627924963886]"
