accuracy,recall,f1,dual_min,hit_dual_0_80
0.6675267808272735,0.8175376439326838,0.7225991649269311,0.6675267808272735,0
0.6693252013449058,0.8075733019006925,0.7216114804818643,0.6693252013449058,0
0.6740167331300336,0.816255442670537,0.7295842252059415,0.6740167331300336,0
0.6698725467198373,0.8149171270718232,0.7264126490409538,0.6698725467198373,0
0.66385174759559,0.8089283117638505,0.7212965964343598,0.66385174759559,0
0.6805848776292126,0.818077144502015,0.7356500355917944,0.6805848776292126,0
0.670810853076863,0.8060376257838705,0.7241876310272537,0.670810853076863,0
0.6695597779341622,0.8155056834742058,0.7259047866130497,0.6695597779341622,0
0.6777699585581359,0.8105325095616358,0.727825110626775,0.6777699585581359,0
0.6731566189694268,0.8091990713871154,0.727403156384505,0.6731566189694268,0
0.6702635077019313,0.8059334298118669,0.7253663301856073,0.6702635077019313,0
0.6670576276487606,0.8010985834056086,0.7224612175726763,0.6670576276487606,0
0.6697943545234185,0.818562874251497,0.721419618708358,0.6697943545234185,0
0.6694815857377434,0.8172977751583911,0.7241041707460348,0.6694815857377434,0
0.6687778559699742,0.8079450854388783,0.7231372549019608,0.6687778559699742,0
0.673078426773008,0.8122044917257684,0.7244810543657331,0.673078426773008,0
0.6701853155055125,0.810798881859644,0.7232283464566929,0.6701853155055125,0
0.6728438501837517,0.8117338003502627,0.7266788607264175,0.6728438501837517,0
0.6650246305418719,0.8038928728230645,0.7194499017681729,0.6650246305418719,0
0.6711236218625382,0.8116217798594848,0.7250261506276151,0.6711236218625382,0
0.6718273516303073,0.8094066570188133,0.727166352467009,0.6718273516303073,0
0.6626006724528892,0.8010301692420898,0.7161370962436682,0.6626006724528892,0
0.6695597779341622,0.8103373389315187,0.7259403372243839,0.6695597779341622,0
0.6663538978809915,0.7994719084641337,0.718665523834641,0.6663538978809915,0
0.662678864649308,0.7998825429452356,0.716370808678501,0.662678864649308,0
0.6722183126124013,0.8118193698272107,0.727331858982698,0.6722183126124013,0
0.6709672374697006,0.8111663256357791,0.7251110530441599,0.6709672374697006,0
0.669247009148487,0.8058394160583942,0.7229862475442044,0.669247009148487,0
0.668074126202205,0.81070856976575,0.7241536162193775,0.668074126202205,0
0.6687778559699742,0.8028663351857268,0.7216088328075709,0.6687778559699742,0
0.666510282273829,0.8043604651162791,0.7218417791691124,0.666510282273829,0
0.6659629368988975,0.8044634939402897,0.7181686238290012,0.6659629368988975,0
0.6698725467198373,0.8153232949512843,0.72347393240765,0.6698725467198373,0
0.6793338024865119,0.8144465565141102,0.7309231677711436,0.6793338024865119,0
0.6743295019157088,0.8164603058994901,0.7291056910569106,0.6743295019157088,0
0.6717491594338885,0.8090643274853802,0.7250098257565832,0.6717491594338885,0
0.6689342403628118,0.8090815273477813,0.7216305062458909,0.6689342403628118,0
0.6661193212917351,0.809801633605601,0.7222583582672044,0.6661193212917351,0
0.6624442880600516,0.8037853023806003,0.7157811574165515,0.6624442880600516,0
0.6699507389162561,0.8047389205792014,0.7227586206896551,0.6699507389162561,0
0.675424192665572,0.8193767538029834,0.7277497212566406,0.675424192665572,0
0.6773008053796231,0.8124819832804843,0.7320303876371664,0.6773008053796231,0
0.668465087184299,0.8096569998527896,0.7217847769028871,0.668465087184299,0
0.6647900539526155,0.8051183997646713,0.7186084673449294,0.6647900539526155,0
0.6667448588630854,0.81563995215311,0.7190877933034537,0.6667448588630854,0
0.6670576276487606,0.8061194895591647,0.7230749219562955,0.6670576276487606,0
0.6796465712721871,0.8197104839888872,0.7323796459598929,0.6796465712721871,0
0.6735475799515208,0.8223231287534788,0.7289489060572616,0.6735475799515208,0
0.6744858863085464,0.8141193595342067,0.7287771190305558,0.6744858863085464,0
0.6643990929705216,0.8039387308533917,0.7197335771189761,0.6643990929705216,0
0.675815153647666,0.8112356280017464,0.7289132993330718,0.675815153647666,0
0.6720619282195637,0.8013977868375073,0.7241152479936851,0.6720619282195637,0
0.6717491594338885,0.8013846819558632,0.7258001306335728,0.6717491594338885,0
0.6706544686840253,0.807061236448872,0.7234405778069599,0.6706544686840253,0
0.6595511767925561,0.8010744664975377,0.7114645460569914,0.6595511767925561,0
0.674642270701384,0.8147770329350044,0.728801407808121,0.674642270701384,0
0.6700289311126749,0.8096976778151015,0.7243271492030311,0.6700289311126749,0
0.6647900539526155,0.8088407494145199,0.7205163309211813,0.6647900539526155,0
0.6697943545234185,0.808913486746286,0.7245450394625269,0.6697943545234185,0
0.6731566189694268,0.8130105017502918,0.7272964509394572,0.6731566189694268,0
0.6691688169520682,0.8104011887072808,0.7205231521236541,0.6691688169520682,0
0.6753460004691532,0.8142564402810304,0.7282366801937427,0.6753460004691532,0
0.669637970130581,0.8064091308165057,0.7228963074703221,0.669637970130581,0
0.6749550394870591,0.8140857392825896,0.728708477452196,0.6749550394870591,0
0.6710454296661194,0.8057209234790185,0.7251225089839921,0.6710454296661194,0
0.6697161623269998,0.8080324778889372,0.7251789199739753,0.6697161623269998,0
0.6711236218625382,0.8117698598130841,0.7255285826155051,0.6711236218625382,0
0.6765188834154351,0.8098384728340675,0.7272367640271642,0.6765188834154351,0
0.6643209007741028,0.8016528925619835,0.720343951534102,0.6643209007741028,0
