config_key,model_name,sampling,rank,class_weight_applied,params,cv_f1,cv_auc,cv_accuracy,cv_precision,cv_recall,cal_f1,cal_auc,cal_accuracy,cal_precision,cal_recall,model_path
RandomForest__adasyn_class_weight,RandomForest,adasyn_class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 5, ""model__n_estimators"": 200}",0.6866395984932806,0.8217398691633852,0.7356067521358979,0.5707160609094777,0.8616764769898839,0.6870627545160279,0.8222187629269803,0.7357026323911989,0.5706851691240243,0.8630640083945436,models_knn_2015_clinical_dietary_only\RandomForest__adasyn_class_weight_rank1.joblib
RandomForest__adasyn_class_weight,RandomForest,adasyn_class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 200}",0.6865613706306588,0.8217077755289764,0.7352854808354155,0.5702888710761633,0.8624073312563179,0.6881405563689604,0.8219226599356051,0.7370254420388906,0.5721739130434783,0.8630640083945436,models_knn_2015_clinical_dietary_only\RandomForest__adasyn_class_weight_rank2.joblib
RandomForest__adasyn_class_weight,RandomForest,adasyn_class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 5, ""model__n_estimators"": 100}",0.6865233423814472,0.8215227435541081,0.7355689645980259,0.5706992144702518,0.8613391101067067,0.6873142499608947,0.8223422825644898,0.7355703514264298,0.5704024231934227,0.8645068205666316,models_knn_2015_clinical_dietary_only\RandomForest__adasyn_class_weight_rank3.joblib
AdaBoost__baseline,AdaBoost,baseline,1,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 50}",0.675089597158286,0.7852662604310495,0.7237198372266361,0.558281729166023,0.8538062039480675,0.6763869500025852,0.7870889764811293,0.7240178138365889,0.5582486984723052,0.8579485834207765,models_knn_2015_clinical_dietary_only\AdaBoost__baseline_rank1.joblib
AdaBoost__baseline,AdaBoost,baseline,2,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100}",0.6734475101327279,0.7904216404207004,0.7333861798472794,0.5727854541762092,0.8179959565746546,0.6752974474553174,0.7903684348365194,0.7268398077516646,0.5623745089480576,0.8449632738719832,models_knn_2015_clinical_dietary_only\AdaBoost__baseline_rank2.joblib
AdaBoost__baseline,AdaBoost,baseline,3,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200}",0.6727219548000867,0.8012291724299804,0.7403879751794159,0.5837422951217597,0.7937092383736708,0.673070516379789,0.7999891008240857,0.740376559813043,0.583574041979588,0.7949895068205667,models_knn_2015_clinical_dietary_only\AdaBoost__baseline_rank3.joblib
AdaBoost__class_weight,AdaBoost,class_weight,1,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 50}",0.675089597158286,0.7852662604310495,0.7237198372266361,0.558281729166023,0.8538062039480675,0.6763869500025852,0.7870889764811293,0.7240178138365889,0.5582486984723052,0.8579485834207765,models_knn_2015_clinical_dietary_only\AdaBoost__class_weight_rank1.joblib
AdaBoost__class_weight,AdaBoost,class_weight,2,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100}",0.6734475101327279,0.7904216404207004,0.7333861798472794,0.5727854541762092,0.8179959565746546,0.6752974474553174,0.7903684348365194,0.7268398077516646,0.5623745089480576,0.8449632738719832,models_knn_2015_clinical_dietary_only\AdaBoost__class_weight_rank2.joblib
AdaBoost__class_weight,AdaBoost,class_weight,3,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200}",0.6727219548000867,0.8012291724299804,0.7403879751794159,0.5837422951217597,0.7937092383736708,0.673070516379789,0.7999891008240857,0.740376559813043,0.583574041979588,0.7949895068205667,models_knn_2015_clinical_dietary_only\AdaBoost__class_weight_rank3.joblib
AdaBoost__smote,AdaBoost,smote,1,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 100}",0.6819935380924403,0.8211046101620496,0.743647886447538,0.5850001364128636,0.817686486008192,0.680617946751397,0.8231785743285462,0.7429339917985802,0.5843838193791158,0.8147953830010494,models_knn_2015_clinical_dietary_only\AdaBoost__smote_rank1.joblib
AdaBoost__smote,AdaBoost,smote,2,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 200}",0.6814885048322059,0.8232559489763192,0.7487787482294179,0.5938743128714974,0.7994434838873292,0.6810426276885455,0.8240797209810966,0.7469465143965783,0.5908959398206192,0.8036463798530955,models_knn_2015_clinical_dietary_only\AdaBoost__smote_rank2.joblib
