scaler_key,scaler,model,strategy,cv_best_f1,grid_rows,grid_seconds,fit_seconds,accuracy,precision,recall,f1,auc,logloss,best_params
robust_scaling,Robust,RandomForest,smote_class_weight,0.7600389995310363,39830,58.06370009999955,6.567846600024495,0.6979738518861477,0.535527402919306,0.7651997114186397,0.6300866794480598,0.7801640503262157,0.6135730473873223,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
robust_scaling,Robust,RandomForest,adasyn_class_weight,0.7529194028850799,39385,57.155802400026005,6.633403300016653,0.6914698943933681,0.5280803191250952,0.77274217878927,0.6274029501038394,0.7765389054544913,0.6176793780682545,"{""max_depth"": 1, ""max_leaf_nodes"": 2, ""min_samples_leaf"": 1, ""n_estimators"": 150}"
robust_scaling,Robust,KNN,base,0.42601359114929105,30000,9.627853200014215,0.011652200017124414,0.6995833057741914,0.5537859181100272,0.5473207844166066,0.5505343712890882,0.721057338631354,1.458484180860657,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
robust_scaling,Robust,KNN,adasyn,0.7089298841608076,39385,15.514739400008693,0.017162300006020814,0.6985250347245188,0.5494125777470629,0.5735554535318423,0.5612244897959183,0.7227995284642784,1.4847804287329271,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
robust_scaling,Robust,KNN,smote,0.725334964015372,39830,17.384387099999003,0.016789100016467273,0.6990321229358203,0.5508021390374331,0.5674558929625501,0.5590050072686157,0.7225209855026008,1.4943192761631592,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
robust_scaling,Robust,KNN,class_weight,0.42601359114929105,30000,11.965775699994992,0.013368899992201477,0.6995833057741914,0.5537859181100272,0.5473207844166066,0.5505343712890882,0.721057338631354,1.458484180860657,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
robust_scaling,Robust,KNN,smote_class_weight,0.725334964015372,39830,19.537837599986233,0.017252999998163432,0.6990321229358203,0.5508021390374331,0.5674558929625501,0.5590050072686157,0.7225209855026008,1.4943192761631592,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
robust_scaling,Robust,KNN,adasyn_class_weight,0.7089298841608076,39385,19.973477000021376,0.018221499980427325,0.6985250347245188,0.5494125777470629,0.5735554535318423,0.5612244897959183,0.7227995284642784,1.4847804287329271,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
robust_scaling,Robust,NaiveBayes,base,0.6211951185148618,30000,0.14593500003684312,0.03431949997320771,0.7348590074299447,0.5974937950239119,0.647340460418443,0.6214191273688849,0.7900529065101078,0.6833664225260353,"{""var_smoothing"": 1e-09}"
robust_scaling,Robust,NaiveBayes,adasyn,0.7530877767772629,39385,0.22871569998096675,0.06584590004058555,0.7283770972507,0.5718282208588957,0.7641503246540303,0.6541463140755712,0.7863550880761926,0.7384240201719918,"{""var_smoothing"": 1e-09}"
robust_scaling,Robust,NaiveBayes,smote,0.761285139327204,39830,0.21409020002465695,0.07419140002457425,0.7215424300548978,0.5616722439553189,0.7815963796156621,0.6536309784993418,0.7771221857496039,0.8249510176317914,"{""var_smoothing"": 1e-09}"
robust_scaling,Robust,NaiveBayes,class_weight,0.6211951185148618,30000,0.18358820001594722,0.04468380002072081,0.7348590074299447,0.5974937950239119,0.647340460418443,0.6214191273688849,0.7900529065101078,0.6833664225260353,"{""var_smoothing"": 1e-09}"
robust_scaling,Robust,NaiveBayes,smote_class_weight,0.761285139327204,39830,0.20260760001838207,0.06992409995291382,0.7215424300548978,0.5616722439553189,0.7815963796156621,0.6536309784993418,0.7771221857496039,0.8249510176317914,"{""var_smoothing"": 1e-09}"
robust_scaling,Robust,NaiveBayes,adasyn_class_weight,0.7530877767772629,39385,0.22303749999264255,0.06919880001805723,0.7283770972507,0.5718282208588957,0.7641503246540303,0.6541463140755712,0.7863550880761926,0.7384240201719918,"{""var_smoothing"": 1e-09}"
robust_scaling,Robust,AdaBoost,base,0.6623243493746331,30000,65.18762390001211,13.45729879999999,0.7474259761448068,0.6015972557217131,0.7361448153735161,0.662104766399245,0.8050135358825209,0.500486615168332,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
robust_scaling,Robust,AdaBoost,adasyn,0.7949950817508772,39385,97.72109219996491,41.950021800003015,0.7097912119408251,0.5410268525080715,0.9012264707811373,0.6761471275679666,0.8167345081763013,0.5293563409229954,"{""learning_rate"": 0.05, ""n_estimators"": 200}"
robust_scaling,Robust,AdaBoost,smote,0.798230069495351,39830,96.13472510001156,40.788146100007,0.7170447780937893,0.5488046600056632,0.8898143897160097,0.6788931144915933,0.8176494498855195,0.5223642578628545,"{""learning_rate"": 0.05, ""n_estimators"": 200}"
robust_scaling,Robust,AdaBoost,class_weight,0.6623243493746331,30000,61.02030209999066,12.91401720000431,0.7474259761448068,0.6015972557217131,0.7361448153735161,0.662104766399245,0.8050135358825209,0.500486615168332,"{""learning_rate"": 0.03, ""n_estimators"": 100}"
robust_scaling,Robust,AdaBoost,smote_class_weight,0.798230069495351,39830,102.88564200000837,45.941735600004904,0.7170447780937893,0.5488046600056632,0.8898143897160097,0.6788931144915933,0.8176494498855195,0.5223642578628545,"{""learning_rate"": 0.05, ""n_estimators"": 200}"
robust_scaling,Robust,AdaBoost,adasyn_class_weight,0.7949950817508772,39385,108.61764650000259,51.81569300004048,0.7097912119408251,0.5410268525080715,0.9012264707811373,0.6761471275679666,0.8167345081763013,0.5293563409229954,"{""learning_rate"": 0.05, ""n_estimators"": 200}"
robust_scaling,Robust,XGBoost,base,0.6599906162137724,30000,14.505942800024059,2.2071120000327937,0.7550763939413982,0.6143599380941853,0.7289958680396144,0.6667866462701341,0.8251476424401056,0.4673707435992916,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 150, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
robust_scaling,Robust,XGBoost,adasyn,0.8076523217173633,39385,19.520857799972873,4.162447799986694,0.7466543201710871,0.5871219150120616,0.8300649308060603,0.6877700187484715,0.8224127598686759,0.4847823386406952,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
